Unit_ID,X,LRR,var.LRR,scale,col,Study,ID.case,system,pr.st
1109,2.803360381,1.47330639,0.009240945,1.4905509,darkblue,m2_1_MEB143,1109,freshwater,0.417705214
1110,2.803360381,1.005351306,0.011072758,1.4801018,darkblue,m2_1_MEB144,1110,freshwater,0.417705214
1111,2.803360381,0.614162621,0.019260419,1.448117002,darkblue,m2_1_MEB144,1111,freshwater,0.417705214
1112,2.197224577,0.880807921,0.013574134,1.468333324,darkblue,m2_1_MEB145,1112,freshwater,0.005176334
1113,2.197224577,0.981932587,0.037890631,1.409020252,darkblue,m2_1_MEB145,1113,freshwater,0.005176334
1132,3.148001485,1.070513484,0.000581661,1.650341452,darkcyan,m2_1_MEB194,1132,marine,0.652263886
1133,3.367006017,1.107660865,0.00150267,1.59550203,darkcyan,m2_1_MEB195,1133,marine,0.801315787
1134,3.881251347,1.54297135,0.001414259,1.599005654,darkcyan,m2_1_MEB196,1134,marine,1.151305094
1135,3.148001485,0.693147181,0.003892734,1.540503352,darkcyan,m2_1_MEB194a,1135,marine,0.652263886
1136,3.367006017,1.033015006,0.013792072,1.467413017,darkcyan,m2_1_MEB195a,1136,marine,0.801315787
1152,1.344854169,-0.497947721,0.12230875,1.341311383,darkcyan,m2_1_MEB212,1152,marine,-0.574936913
1153,1.153388393,-1.257434105,0.340812668,1.28209962,darkcyan,m2_1_MEB213,1153,marine,-0.705246263
1154,2.84887722,1.692732989,0.29599573,1.290245865,darkcyan,m2_1_MEB214,1154,marine,0.448683438
1155,3.077374815,2.767946507,0.015706815,1.45990161,darkcyan,m2_1_MEB215,1155,marine,0.604196207
1156,1.323430774,-1.469984463,0.016960674,1.455463971,darkcyan,m2_1_MEB216,1156,marine,-0.589517423
1157,1.172165275,-1.759498368,0.007900018,1.499609549,darkcyan,m2_1_MEB217,1157,marine,-0.692466938
1158,1.397773109,0.533830207,0.005488884,1.520649465,darkcyan,m2_1_MEB218,1158,marine,-0.538920907
1159,1.397773109,0.419091648,0.008931656,1.492517851,darkcyan,m2_1_MEB219,1159,marine,-0.538920907
1164,1.151352843,1.475171496,0.032188458,1.41844389,darkgreen,m2_1_WSH011,1164,terrestrial,-0.706631634
1186,8.507206858,0.131337066,0.081904095,1.364481031,darkgreen,m2_1_WSH053,1186,terrestrial,4.299675862
