"X.1","Unit_ID","Entry","Study","Expt","Ygen","Yspec","Smax","Y.treatment","T_mean","T_sd","T_N","C_mean","C_sd","C_N","X","col","scale","Sys1","pr.st","RR","VRR","CVR","VCVR","VR","VVR","power_RR","power_CVR","power_VR","d20_power_RR","d20_power_CVR","d20_power_VR"
196,196,353,59,"116","SST","g aboveground plant biomass m-2",16,"Y9",364.667,98.023,15,434.423,102.022,12,0.4375,"darkgreen",1.029381587,"T",-1.213800049,-0.175034105420925,0.00941295440908103,0.125307514390648,0.0905817855779122,-0.0497265910302771,0.0811688311688312,0.893753840250923,0.178536904158877,0.19384694220556,0.467880058637761,0.0929871177583049,0.0980769278872825
134,134,301,59,"114","SST","g aboveground plant biomass m-2",16,"Y1",243.466,200.355,32,289.468,113.752,12,0.9375,"darkgreen",1.007818147,"T",1.117813703,-0.173067453114419,0.0340315611341307,0.709812092921043,0.0956151388467406,0.536744639806624,0.06158357771261,0.392373286617326,0.171594486940421,0.240663580489764,0.167211286261646,0.0906828249741199,0.113759522721642
175,175,346,59,"116","SST","g aboveground plant biomass m-2",16,"Y9",402.77,75.81,15,468.125,94.533,12,0.4375,"darkgreen",1.048284715,"T",-1.213800049,-0.150369674850203,0.00576012580203336,-0.0800893547124016,0.0869289569708645,-0.230459029562604,0.0811688311688312,0.983794343140577,0.184082548065371,0.19384694220556,0.670872984868453,0.0948292907875473,0.0980769278872825
126,126,298,59,"114","SST","g aboveground plant biomass m-2",16,"Y4",383.441,160.559,15,443.814,74.988,12,0.75,"darkgreen",1.019517972,"T",0.243458546,-0.146219792924331,0.0140681288281875,0.897812908716518,0.0952369599970186,0.751593115792187,0.0811688311688312,0.746359178809075,0.172090388367432,0.19384694220556,0.336455293231168,0.0908473633109976,0.0980769278872825
153,153,323,59,"115","SST","g aboveground plant biomass m-2",16,"Y4",314.57,117.967,15,362.626,149.206,12,0.75,"darkgreen",1.011521319,"T",0.243458546,-0.142165373216602,0.0234837764497453,-0.102497863625669,0.104652607618576,-0.24466323684227,0.0811688311688312,0.528028553929184,0.160820352822075,0.19384694220556,0.221402299526784,0.0871096640013991,0.0980769278872825
141,141,303,59,"114","SST","g aboveground plant biomass m-2",16,"Y4",257.811,154.761,15,291.632,69.681,12,0.75,"darkgreen",1.009322404,"T",0.243458546,-0.123265975152321,0.0287805741988409,0.911480023079898,0.109949405367672,0.788214047927576,0.0811688311688312,0.449909084038893,0.155338076956635,0.19384694220556,0.189211840489568,0.0852923148929562,0.0980769278872825
147,147,305,59,"114","SST","g aboveground plant biomass m-2",16,"Y4",380.967,119.78,15,426.268,119.569,12,0.75,"darkgreen",1.020915304,"T",0.243458546,-0.112355499242873,0.0131470395115166,0.104378355744245,0.0943158706803478,-0.00797714349862785,0.0811688311688312,0.774396531972328,0.173314994311946,0.19384694220556,0.355933941450203,0.091253719087409,0.0980769278872825
184,184,349,59,"116","SST","g aboveground plant biomass m-2",16,"Y9",284.688,55.427,15,317.203,63.721,12,0.4375,"darkgreen",1.047211362,"T",-1.213800049,-0.108148103706847,0.00588991043082677,-0.0410394949612643,0.0870587415996579,-0.149187598668112,0.0811688311688312,0.981864906485611,0.183877488968712,0.19384694220556,0.661189817725463,0.0947611464536053,0.0980769278872825
178,178,347,59,"116","SST","g aboveground plant biomass m-2",16,"Y9",486.02,120.011,15,535.433,76.561,12,0.4375,"darkgreen",1.048212721,"T",-1.213800049,-0.0968259900295655,0.00576865156655218,0.536581326826497,0.0869374827353833,0.439755336796932,0.0811688311688312,0.983671311836036,0.184069058506011,0.19384694220556,0.670230334395717,0.09482480792932,0.0980769278872825
127,127,298,59,"114","SST","g aboveground plant biomass m-2",16,"Y9",407.929,73.494,15,443.814,74.988,12,0.4375,"darkgreen",1.0613356,"T",-1.213800049,-0.0843124160891124,0.00454296279345616,0.0544478258475114,0.0857117939622873,-0.0298645902416013,0.0811688311688312,0.996045067315885,0.186036042152485,0.19384694220556,0.771878755267316,0.095478579386461,0.0980769278872825
102,102,274,59,"113","SST","g aboveground plant biomass m-2",16,"Y4",355.597,164.581,15,381.283,151.547,12,0.75,"darkgreen",1.009796564,"T",0.243458546,-0.0697438143940788,0.0274457110323966,0.142510597024521,0.108614542201228,0.0727667826304421,0.0811688311688312,0.467381019628017,0.156668636703931,0.19384694220556,0.196154660202125,0.085733362425915,0.0980769278872825
112,112,277,59,"113","SST","g aboveground plant biomass m-2",16,"Y9",198.682,59.802,15,209.82,41.137,12,0.4375,"darkgreen",1.029929507,"T",-1.213800049,-0.0545444636763619,0.00924305318795927,0.41893534931426,0.0904118843567904,0.364390885637898,0.0811688311688312,0.899036236229316,0.178784842365751,0.19384694220556,0.474716852281759,0.093069448104763,0.0980769278872825
166,166,327,59,"115","SST","g aboveground plant biomass m-2",16,"Y9",283.621,166.431,15,298.425,159.091,12,0.4375,"darkgreen",1.005589364,"T",-1.213800049,-0.0508798051096781,0.0466393779404417,0.0862439889345204,0.127808209109273,0.0353641838248425,0.0811688311688312,0.30209220708429,0.140244801649386,0.19384694220556,0.134790483598469,0.0802889819381569,0.0980769278872825
139,139,302,59,"114","SST","g aboveground plant biomass m-2",16,"Y9",266.136,100.877,15,279.464,171.735,12,0.4375,"darkgreen",1.006408947,"T",-1.213800049,-0.0488660265493857,0.0410473651148745,-0.492924871323222,0.122216196283706,-0.541790897872607,0.0811688311688312,0.335888277933378,0.144489468197589,0.19384694220556,0.146677374653284,0.0816962854677319,0.0980769278872825
109,109,276,59,"113","SST","g aboveground plant biomass m-2",16,"Y9",287.411,87.47,15,299.76,127.497,12,0.4375,"darkgreen",1.012777122,"T",-1.213800049,-0.0420689073906209,0.0212502481334753,-0.344468309827771,0.102419079302306,-0.386537217218391,0.0811688311688312,0.569190532340171,0.16330425177262,0.19384694220556,0.239745023430026,0.0879331985021833,0.0980769278872825
111,111,277,59,"113","SST","g aboveground plant biomass m-2",16,"Y4",201.713,58.733,15,209.82,41.137,12,0.75,"darkgreen",1.031258779,"T",0.243458546,-0.0394041252634561,0.00885528686313163,0.385757655136945,0.0900241180319628,0.346353529873489,0.0811688311688312,0.910876452424157,0.179354243481528,0.19384694220556,0.491078616834997,0.093258533722025,0.0980769278872825
160,160,325,59,"115","SST","g aboveground plant biomass m-2",16,"Y9",224.364,75.477,15,231.457,74.619,12,0.4375,"darkgreen",1.016887228,"T",-1.213800049,-0.0311243781619975,0.0162056986552814,0.032816926033927,0.0973745298241126,0.00169254787192947,0.0811688311688312,0.685798952117649,0.169338541221605,0.19384694220556,0.299178831125599,0.089934409266931,0.0980769278872825
140,140,303,59,"114","SST","g aboveground plant biomass m-2",16,"Y1",282.95,208.208,32,291.632,69.681,12,0.9375,"darkgreen",1.01251631,"T",1.117813703,-0.0302225298940448,0.0216784595465159,1.09550691297038,0.0832620372591259,1.06528438307633,0.06158357771261,0.560854094627746,0.190141760133364,0.240663580489764,0.235940039942702,0.0968439091564481,0.113759522721642
135,135,301,59,"114","SST","g aboveground plant biomass m-2",16,"Y4",288.237,184.739,15,289.468,113.752,12,0.75,"darkgreen",1.006543566,"T",0.243458546,-0.00426169710535414,0.0402545955899562,0.479444815407952,0.121423426758787,0.475183118302598,0.0811688311688312,0.341378736485115,0.145123376648166,0.19384694220556,0.148634283628213,0.0819064309923795,0.0980769278872825
132,132,300,59,"114","SST","g aboveground plant biomass m-2",16,"Y4",312.627,166.854,15,313.508,73.712,12,0.75,"darkgreen",1.011464008,"T",0.243458546,-0.0028140914703526,0.0235969617218427,0.81002740207556,0.104765792890674,0.807213310605207,0.0811688311688312,0.526088911135707,0.160697333113533,0.19384694220556,0.220564089151901,0.0870688795738493,0.0980769278872825
129,129,299,59,"114","SST","g aboveground plant biomass m-2",16,"Y4",437.085,164.85,15,438.023,87.325,12,0.75,"darkgreen",1.021502011,"T",0.243458546,-0.00214373622278196,0.0127952883158132,0.627802655307367,0.0939641194846444,0.625658919084585,0.0811688311688312,0.785366604857118,0.173789046362254,0.19384694220556,0.364038356229946,0.0914110359350814,0.0980769278872825
151,151,322,59,"115","SST","g aboveground plant biomass m-2",16,"Y9",413.271,89.913,15,413.86,147.248,12,0.4375,"darkgreen",1.020047027,"T",-1.213800049,-0.00142420027675903,0.013704598420246,-0.501591763419942,0.0948734295890772,-0.503015963696702,0.0811688311688312,0.757297952831293,0.172570842822294,0.19384694220556,0.343858610058001,0.091006784288984,0.0980769278872825
183,183,349,59,"116","SST","g aboveground plant biomass m-2",16,"Y4",317.997,212.629,15,317.203,63.721,12,0.75,"darkgreen",1.008032518,"T",0.243458546,0.00250000130208465,0.0331691382773537,1.19279442338152,0.114337969446185,1.19529442468361,0.0811688311688312,0.400758409912576,0.151185540488146,0.19384694220556,0.170342806386821,0.0839158996668692,0.0980769278872825
154,154,323,59,"115","SST","g aboveground plant biomass m-2",16,"Y9",363.58,80.563,15,362.626,149.206,12,0.4375,"darkgreen",1.015715986,"T",-1.213800049,0.00262735518238094,0.0173815163005025,-0.628656029319265,0.0985503474693337,-0.626028674136884,0.0811688311688312,0.655375019706825,0.167876216581774,0.19384694220556,0.282366364397541,0.0894493600112248,0.0980769278872825
117,117,279,59,"113","SST","g aboveground plant biomass m-2",16,"Y4",287.804,345.109,15,284.069,156.366,12,0.75,"darkgreen",1.001890154,"T",0.243458546,0.0130625264991055,0.121107515692306,0.768858109747859,0.202276346861137,0.781920636246964,0.0811688311688312,0.145378331484122,0.106365052557336,0.19384694220556,0.0819909490461157,0.0690295347983036,0.0980769278872825
180,180,348,59,"116","SST","g aboveground plant biomass m-2",16,"Y4",377.793,210.626,15,369.11,152.183,12,0.75,"darkgreen",1.007615885,"T",0.243458546,0.0232517239762025,0.034887421219631,0.292008321102131,0.116056252388462,0.315260045078334,0.0811688311688312,0.384408650732102,0.149646408610851,0.19384694220556,0.164258238783549,0.0834057335682278,0.0980769278872825
142,142,303,59,"114","SST","g aboveground plant biomass m-2",16,"Y9",299.485,102.744,15,291.632,69.681,12,0.4375,"darkgreen",1.02183499,"T",-1.213800049,0.0265715993462533,0.0126039015780701,0.352000914662652,0.0937727327469012,0.378572514008905,0.0811688311688312,0.791388944235373,0.174048483709959,0.19384694220556,0.368617510028415,0.0914971351308165,0.0980769278872825
130,130,299,59,"114","SST","g aboveground plant biomass m-2",16,"Y9",450.087,201.769,15,438.023,87.325,12,0.4375,"darkgreen",1.016365086,"T",-1.213800049,0.0271694769979232,0.0167096182427196,0.800576951245049,0.0978784494115507,0.827746428242972,0.0811688311688312,0.672506949708036,0.168707487330392,0.19384694220556,0.291698400967746,0.0897250829697107,0.0980769278872825
103,103,274,59,"113","SST","g aboveground plant biomass m-2",16,"Y9",392.51,225.534,15,381.283,151.547,12,0.4375,"darkgreen",1.007550018,"T",-1.213800049,0.0290201330521213,0.0351755023551313,0.358814722977168,0.116344333523962,0.387834856029289,0.0811688311688312,0.381804037652025,0.14939287767692,0.19384694220556,0.163296931068322,0.0833216965241079,0.0980769278872825
106,106,275,59,"113","SST","g aboveground plant biomass m-2",16,"Y9",335.457,103.649,15,320.7,95.138,12,0.4375,"darkgreen",1.020056424,"T",-1.213800049,0.0449876745834943,0.013698310884651,0.0309537875272656,0.0948671420534822,0.0759414621107598,0.0811688311688312,0.757488649856533,0.172579185339498,0.19384694220556,0.343989806686813,0.0910095525133401,0.0980769278872825
105,105,275,59,"113","SST","g aboveground plant biomass m-2",16,"Y4",337.353,151.773,15,320.7,95.138,12,0.75,"darkgreen",1.013045179,"T",0.243458546,0.050623753176047,0.0208274213790517,0.406693501481735,0.101996252547883,0.457317254657782,0.0811688311688312,0.577641753954155,0.163786868288917,0.19384694220556,0.243652695431959,0.0880932226365332,0.0980769278872825
174,174,346,59,"116","SST","g aboveground plant biomass m-2",16,"Y4",492.565,178.666,15,468.125,94.533,12,0.75,"darkgreen",1.022629391,"T",0.243458546,0.0508910773275373,0.0121696323758567,0.575937824094093,0.0933384635446879,0.62682890142163,0.0811688311688312,0.8051773352752,0.174641144473185,0.19384694220556,0.379480368329077,0.0916938301527801,0.0980769278872825
193,193,352,59,"116","SST","g aboveground plant biomass m-2",16,"Y9",347.661,222.737,15,329.968,135.326,12,0.4375,"darkgreen",1.006353907,"T",-1.213800049,0.0522321870010346,0.0413805581963549,0.436332574241512,0.122549389365186,0.488564761242546,0.0811688311688312,0.333638248101787,0.144225528551053,0.19384694220556,0.145877618900528,0.081608785861922,0.0980769278872825
133,133,300,59,"114","SST","g aboveground plant biomass m-2",16,"Y9",335.147,122.711,15,313.508,73.712,12,0.4375,"darkgreen",1.020289706,"T",-1.213800049,0.0667443634593351,0.0135440581300043,0.433181765857181,0.0947128892988354,0.499926129316516,0.0811688311688312,0.762182591509155,0.1727842032421,0.19384694220556,0.347243129507068,0.0910775825622352,0.0980769278872825
195,195,353,59,"116","SST","g aboveground plant biomass m-2",16,"Y4",467.12,258.142,15,434.423,102.022,12,0.75,"darkgreen",1.010816652,"T",0.243458546,0.072567470164176,0.0249556043172496,0.84601361490454,0.106124435486081,0.918581085068716,0.0811688311688312,0.503814145781076,0.159241372283473,0.19384694220556,0.21109127109771,0.0865862047501073,0.0980769278872825
169,169,328,59,"115","SST","g aboveground plant biomass m-2",16,"Y9",397.88,296.854,15,365.946,145.705,12,0.4375,"darkgreen",1.005149228,"T",-1.213800049,0.083664670751695,0.0503208849361673,0.618251475250625,0.131489716104999,0.70191614600232,0.0811688311688312,0.283712219175583,0.137650472207564,0.19384694220556,0.128428704694128,0.0794286596383253,0.0980769278872825
192,192,352,59,"116","SST","g aboveground plant biomass m-2",16,"Y4",371.069,127.892,15,329.968,135.326,12,0.75,"darkgreen",1.012364514,"T",0.243458546,0.117392349080389,0.0219357241522866,-0.183633133331741,0.103104555321118,-0.0662407842513522,0.0811688311688312,0.555950708698203,0.162530353932439,0.19384694220556,0.233724263906684,0.0876766017528801,0.0980769278872825
186,186,350,59,"116","SST","g aboveground plant biomass m-2",16,"Y4",309.405,172.389,15,260.277,154.245,12,0.75,"darkgreen",1.005189306,"T",0.243458546,0.17290464980718,0.0499617732830092,-0.071433605807151,0.13113060445184,0.101471044000029,0.0811688311688312,0.285391689772405,0.137897019298349,0.19384694220556,0.129007299275495,0.0795104258508924,0.0980769278872825
159,159,325,59,"115","SST","g aboveground plant biomass m-2",16,"Y4",296.529,114.072,15,231.457,74.619,12,0.75,"darkgreen",1.014717935,"T",0.243458546,0.247750910278945,0.0185269825286343,0.166943491490312,0.0996958136974654,0.414694401769257,0.0811688311688312,0.627699610612035,0.166485150329703,0.19384694220556,0.267953415882981,0.0889880003775758,0.0980769278872825
190,190,351,59,"116","SST","g aboveground plant biomass m-2",16,"Y9",297.988,167.723,15,224.342,95.505,12,0.4375,"darkgreen",1.007319421,"T",-1.213800049,0.283881544021222,0.0362226556896108,0.26951340319846,0.117391486858442,0.553394947219682,0.0811688311688312,0.37264416054551,0.148481947178217,0.19384694220556,0.159932946195936,0.0830197507770983,0.0980769278872825
188,188,351,59,"116","SST","g aboveground plant biomass m-2",16,"Y1",346.541,499.565,32,224.342,95.505,12,0.9375,"darkgreen",1.00307869,"T",1.117813703,0.43482946453129,0.0800444017139999,1.19040413988768,0.14162797942661,1.62523360441897,0.06158357771261,0.1959174790112,0.131214192658507,0.240663580489764,0.0987663602166888,0.0772934406453846,0.113759522721642
165,165,327,59,"115","SST","g aboveground plant biomass m-2",16,"Y4",482.579,511.707,15,298.425,159.091,12,0.75,"darkgreen",1.002417845,"T",0.243458546,0.4806259929655,0.0986405738821436,0.677909577354681,0.179809405050975,1.15853557032018,0.0811688311688312,0.16776546005816,0.113582414275851,0.19384694220556,0.0894126247667196,0.0714341772100417,0.0980769278872825
189,189,351,59,"116","SST","g aboveground plant biomass m-2",16,"Y4",423.607,275.547,15,224.342,95.505,12,0.75,"darkgreen",1.006051741,"T",0.243458546,0.635634465397311,0.0433106347094345,0.414204885679031,0.124479465878266,1.04983935107634,0.0811688311688312,0.32123351456415,0.142724842765108,0.19384694220556,0.141490621495345,0.0811112683221986,0.0980769278872825
197,197,378,63,"122","SST","g aboveground plant biomass m-2",7,"Y1",116.056,16.778,10,185.167,24.25,12,0.857142857,"darkgreen",1.07930121,"T",0.743090064,-0.467185287353372,0.00351926726674425,0.108938184494992,0.104529368276845,-0.358247102858379,0.101010101010101,0.999489066991826,0.160954606855144,0.164928348654389,0.867228710348761,0.0871541731799698,0.0884717293376445
198,198,379,63,"123","SST","g aboveground plant biomass m-2",7,"Y1",208.278,16.778,10,260.556,12.7,12,0.857142857,"darkgreen",1.330878106,"T",0.743090064,-0.22394408350927,0.000846904860345627,0.512511604569837,0.101857005870447,0.288567521060567,0.101010101010101,1,0.163946692326467,0.164928348654389,0.99999165187155,0.0881462175036517,0.0884717293376445
275,275,414,65,"131","SST","g aboveground plant biomass m-2",12,"Y1",112.308,92.209,24,471.584,344.055,4,0.916666667,"darkgreen",1.0013144,"T",1.020663132,-1.43485214406773,0.161156785336677,-0.0268191807969537,0.349562582438126,-1.46167132486469,0.188405797101449,0.121133840118946,0.0822775400527234,0.110613934137477,0.0739458375485331,0.0609632768560785,0.0704456900896056
272,272,413,65,"131","SST","g aboveground plant biomass m-2",12,"Y2",145.537,114.961,12,553.06,191.743,4,0.833333333,"darkgreen",1.002993186,"T",0.632060837,-1.33503614491601,0.0820456778106315,0.70226103040063,0.294166889931844,-0.63277511451538,0.212121212121212,0.192271765756613,0.0884662200512599,0.103692096206907,0.0975526294705891,0.0630429243440402,0.0681377784102725
239,239,401,65,"128","SST","g aboveground plant biomass m-2",14,"Y1",18.459,26.303,25,69.359,35.692,4,0.928571429,"darkgreen",1.001476619,"T",1.076177746,-1.32374385841017,0.147421126549461,0.872666952158406,0.33492112654946,-0.451076906251765,0.1875,0.127940310852543,0.0837114483289482,0.110913666077108,0.0762067493292475,0.0614456451522014,0.0705455316628321
287,287,418,65,"132","SST","g aboveground plant biomass m-2",32,"Y1",226.01,108.894,20,784.58,119.818,4,0.96875,"darkgreen",1.015664046,"T",1.263539563,-1.24456929667367,0.0174376218117063,1.00861942667076,0.210420077952057,-0.235949870002912,0.192982456140351,0.653974803092379,0.104135783365732,0.109143273648464,0.281618158034041,0.0682858505698557,0.0699556984562578
235,235,400,65,"128","SST","g aboveground plant biomass m-2",14,"Y1",125.384,73.576,25,418.637,183.809,4,0.928571429,"darkgreen",1.004101204,"T",1.076177746,-1.20562316762498,0.0619682149071269,0.144211544901579,0.249468214907127,-1.0614116227234,0.1875,0.23946273854553,0.0954992216563817,0.110913666077108,0.113354268948955,0.0653997728979088,0.0705455316628321
231,231,399,65,"128","SST","g aboveground plant biomass m-2",14,"Y1",165.826,91.914,25,547.334,117.613,4,0.928571429,"darkgreen",1.011346362,"T",1.076177746,-1.19412017352309,0.023832763995954,0.801740623875719,0.211332763995954,-0.392379549647371,0.1875,0.522090609646724,0.103896834483888,0.110913666077108,0.218843156088966,0.0682061083674287,0.0705455316628321
236,236,400,65,"128","SST","g aboveground plant biomass m-2",14,"Y2",151.855,68.067,7,418.637,183.809,4,0.857142857,"darkgreen",1.003222168,"T",0.743090064,-1.01407807779626,0.0768969139373548,-0.0626599163174267,0.326896913937355,-1.07673799411368,0.25,0.202035495151473,0.0845525732451584,0.0954005178303513,0.100805289409637,0.0617284517045085,0.0653667398278978
271,271,413,65,"131","SST","g aboveground plant biomass m-2",12,"Y1",207.467,252.945,24,553.06,191.743,4,0.916666667,"darkgreen",1.00262365,"T",1.020663132,-0.980494203853988,0.0919852770255832,1.11258280769837,0.280391074127032,0.132088603844378,0.188405797101449,0.176524069918089,0.0903910339206008,0.110613934137477,0.0923188336795738,0.0636886063524947,0.0704456900896056
207,207,388,65,"125","SST","g aboveground plant biomass m-2",16,"Y1",394.638,172.635,20,1051.758,207.585,6,0.9375,"darkgreen",1.017043596,"T",1.117813703,-0.98024943980939,0.0160606487453381,0.722203874025635,0.142376438219022,-0.258045565783755,0.126315789473684,0.689695592880346,0.130775966914473,0.141340288368819,0.301414198616153,0.0771480073786284,0.0806522178888397
288,288,418,65,"132","SST","g aboveground plant biomass m-2",32,"Y2",295.258,189.158,14,784.58,119.818,4,0.9375,"darkgreen",1.007556384,"T",1.117813703,-0.977298992362647,0.0351474519129791,1.30570258400521,0.240275657041184,0.32840359164256,0.205128205128205,0.382056003737798,0.0972756591653324,0.105563890273906,0.163389833062226,0.0659940905728198,0.0687623222433135
283,283,417,65,"132","SST","g aboveground plant biomass m-2",32,"Y1",340.76,280.412,20,868.088,191.757,4,0.96875,"darkgreen",1.005665422,"T",1.263539563,-0.935114674835333,0.0460571039036759,1.17479480244471,0.239039560044027,0.239680127609379,0.192982456140351,0.305253241791642,0.0975251285075848,0.109143273648464,0.135891465651479,0.0660775221218151,0.0699556984562578
203,203,387,65,"125","SST","g aboveground plant biomass m-2",16,"Y1",508.85,313.313,20,1257.375,243.865,6,0.9375,"darkgreen",1.01069644,"T",1.117813703,-0.904628215816562,0.0252253107763443,1.08153190267394,0.151541100250028,0.176903686857377,0.126315789473684,0.499604595703737,0.12576687090936,0.141340288368819,0.209331457353389,0.0754850579577809,0.0806522178888397
276,276,414,65,"131","SST","g aboveground plant biomass m-2",12,"Y2",195.851,186.456,12,471.584,344.055,4,0.833333333,"darkgreen",1.000918424,"T",0.632060837,-0.878743074983617,0.208599297553987,0.144924711773437,0.4207205096752,-0.733818363210181,0.212121212121212,0.10461883503571,0.0767463011728302,0.103692096206907,0.0684470376284938,0.0590994144017767,0.0681377784102725
232,232,399,65,"128","SST","g aboveground plant biomass m-2",14,"Y2",247.455,107.024,7,547.334,117.613,4,0.857142857,"darkgreen",1.006905812,"T",0.743090064,-0.793830472074321,0.0382658985540287,0.616150673544388,0.288265898554029,-0.177679798529933,0.25,0.356059160340322,0.0892678626732724,0.0954005178303513,0.15390553494013,0.0633118990317301,0.0653667398278978
233,233,399,65,"128","SST","g aboveground plant biomass m-2",14,"Y4",251.875,88.183,9,547.334,117.613,4,0.714285714,"darkgreen",1.010723943,"T",0.076914705,-0.776126286669371,0.0251630933284852,0.383974247101159,0.254329759995152,-0.392152039568212,0.229166666666667,0.500569676337288,0.0946124872472254,0.0996159357472874,0.209734089380983,0.0651029679321142,0.0667764828717407
208,208,388,65,"125","SST","g aboveground plant biomass m-2",16,"Y2",500.396,311.066,14,1051.758,207.585,6,0.875,"darkgreen",1.007802802,"T",0.826361984,-0.742818543856346,0.0340950183899413,1.08574429628544,0.17255655685148,0.342925752429095,0.138461538461538,0.39177082087567,0.116321277588585,0.13312149228808,0.166987189710093,0.0723455999799459,0.0779263276458597
284,284,417,65,"132","SST","g aboveground plant biomass m-2",32,"Y2",426.333,317.355,14,868.088,191.757,4,0.9375,"darkgreen",1.004992342,"T",1.117813703,-0.711072360960374,0.0517777337329886,1.08665930841058,0.256905938861194,0.375586947450205,0.205128205128205,0.277127512135323,0.0941564205799529,0.105563890273906,0.126165186357172,0.0649502768620682,0.0687623222433135
247,247,405,65,"129","SST","g aboveground plant biomass m-2",12,"Y1",381.383,252.812,24,738.002,59.034,4,0.916666667,"darkgreen",1.013666978,"T",1.020663132,-0.660142415078134,0.0199085329695378,1.96974745923511,0.208314330070987,1.30960504415698,0.188405797101449,0.596788980720154,0.10469521427821,0.110613934137477,0.252704071819332,0.0684725221231285,0.0704456900896056
204,204,387,65,"125","SST","g aboveground plant biomass m-2",16,"Y2",667.404,358.713,14,1257.375,243.865,6,0.875,"darkgreen",1.01000259,"T",0.826361984,-0.633385933747937,0.0269035307608612,0.957755304586389,0.1653650692224,0.324369370838452,0.138461538461538,0.47486806830896,0.119278608667128,0.13312149228808,0.199171688449001,0.0733291282012686,0.0779263276458597
267,267,412,65,"131","SST","g aboveground plant biomass m-2",12,"Y1",41.544,144.559,24,77.38,36.91,4,0.916666667,"darkgreen",1.000073147,"T",1.020663132,-0.621975242730349,0.561382888069776,1.84225291817372,0.749788685171225,1.22027767544337,0.188405797101449,0.0699755143483665,0.0649157189197447,0.110613934137477,0.0568104542085759,0.0550940215523601,0.0704456900896056
209,209,388,65,"125","SST","g aboveground plant biomass m-2",16,"Y4",566.605,205.646,10,1051.758,207.585,6,0.75,"darkgreen",1.013841293,"T",0.243458546,-0.618555916886961,0.0196653057774023,0.56472682206105,0.175220861332958,-0.0538290948259114,0.155555555555556,0.602042029803897,0.115288347055196,0.123761738666795,0.255237911335502,0.0720019323197897,0.0748190427580379
205,205,387,65,"125","SST","g aboveground plant biomass m-2",16,"Y4",682.153,384.79,10,1257.375,243.865,6,0.75,"darkgreen",1.006940041,"T",0.243458546,-0.611527520595581,0.0380880980815008,1.02316601358947,0.193643653637056,0.411638492993894,0.155555555555556,0.357439011658094,0.108936652838495,0.123761738666795,0.15440400714747,0.0698868419980818,0.0748190427580379
273,273,413,65,"131","SST","g aboveground plant biomass m-2",12,"Y4",301.135,268.305,12,553.06,191.743,4,0.666666667,"darkgreen",1.00248992,"T",-0.145143744,-0.607907825548607,0.0962029635970845,0.822664163735809,0.308324175718297,0.214756338187202,0.212121212121212,0.17083149178626,0.0866699024450764,0.103692096206907,0.0904296815995256,0.062439875596672,0.0681377784102725
263,263,409,65,"130","SST","g aboveground plant biomass m-2",11,"Y1",307.088,192.129,22,559.209,169.98,10,0.909090909,"darkgreen",1.009953027,"T",0.985335649,-0.599388933747165,0.0270319964489948,0.690129140351474,0.106397075814074,0.0907402066043092,0.0793650793650794,0.473072778982363,0.158953738342481,0.197196857196859,0.198445880407185,0.0864908527004329,0.0991925069994287
274,274,413,65,"131","SST","g aboveground plant biomass m-2",12,"Y8",312.962,81.267,6,553.06,191.743,4,0.333333333,"darkgreen",1.006369199,"T",-1.699552916,-0.569384717313495,0.0412874412757202,-0.355697852973795,0.307954107942387,-0.92508257028729,0.266666666666667,0.334263704771618,0.0867147246778758,0.0925096506532954,0.146099805881531,0.062454928711811,0.0643987197159291
251,251,406,65,"129","SST","g aboveground plant biomass m-2",12,"Y1",588.083,232.584,24,1031.775,90.651,4,0.916666667,"darkgreen",1.032789651,"T",1.020663132,-0.562167804615593,0.00844716491361068,1.35947474990445,0.19685296201506,0.797306945288857,0.188405797101449,0.922935431873419,0.107953823978054,0.110613934137477,0.509520444426547,0.0695592622314367,0.0704456900896056
243,243,404,65,"129","SST","g aboveground plant biomass m-2",12,"Y1",53.198,144.515,24,92.74,36.874,4,0.916666667,"darkgreen",1.00038192,"T",1.020663132,-0.55577907730735,0.347007722872711,1.77672815382063,0.53541351997416,1.22094907651328,0.188405797101449,0.082518915178766,0.0709551032603408,0.110613934137477,0.0610444983819529,0.0571421574750709,0.0704456900896056
223,223,396,65,"127","SST","g aboveground plant biomass m-2",8,"Y1",383.481,296.823,20,663.717,186.565,10,0.875,"darkgreen",1.006985054,"T",0.826361984,-0.548565777902748,0.0378567827987714,0.983682309540963,0.119728127828011,0.435116531638216,0.0818713450292398,0.35925159885245,0.146507568179844,0.192582245509808,0.155059615510598,0.0823652844112708,0.0976559600027415
289,289,418,65,"132","SST","g aboveground plant biomass m-2",32,"Y4",459.898,149.09,16,784.58,119.818,4,0.875,"darkgreen",1.02220312,"T",0.826361984,-0.534143816989713,0.0123988675144626,0.61938670928444,0.212398867514463,0.0852428922947267,0.2,0.797878889579147,0.103620364903161,0.107021227014842,0.373662381976951,0.0681138375969426,0.0692483443941271
234,234,399,65,"128","SST","g aboveground plant biomass m-2",14,"Y8",322.456,73.513,4,547.334,117.613,4,0.428571429,"darkgreen",1.011008345,"T",-1.255436007,-0.529092526550998,0.0245372573676008,0.0591552143056498,0.357870590700934,-0.469937312245348,0.333333333333333,0.510479582115353,0.0815167704414039,0.0838746271034424,0.213897088670938,0.0607072207848183,0.0615005183183609
