"X.1","Unit_ID","Entry","Study","Expt","Ygen","Yspec","Smax","Y.treatment","T_mean","T_sd","T_N","C_mean","C_sd","C_N","X","col","scale","Sys1","pr.st","RR","VRR","CVR","VCVR","VR","VVR","individual_power.Stanley_RR","individual_power.Stanley_CVR","individual_power.Stanley_VR","true_power.Stanley_RR","true_power.Stanley_CVR","true_power.Stanley_VR","individual_power.two.tail.Shinichi_RR","individual_power.two.tail.Shinichi_CVR","individual_power.two.tail.Shinichi_VR","individual_power.one.tail.Shinichi_RR","individual_power.one.tail.Shinichi_CVR","individual_power.one.tail.Shinichi_VR"
269,269,412,65,"131","SST","g aboveground plant biomass m-2",12,"Y4",68.84,89.445,12,77.38,36.91,4,0.666666667,"darkgreen",1.000993535,"T",-0.145143744,-0.116943377929028,0.197566893249585,0.880872650918179,0.409688105370797,0.76392927298915,0.212121212121212,0.986894210168001,0.279694775157644,0.381596783285497,0.996091929363953,0.106411724562644,0.0458168220351499,0.0579668473705401,0.280119466675189,0.381744861933785,0.0835234671904224,0.394104089428689,0.505513454546931
219,219,395,65,"127","SST","g aboveground plant biomass m-2",8,"Y1",405.605,296.823,20,453.54,256.527,10,0.875,"darkgreen",1.004347743,"T",0.826361984,-0.111703688914975,0.0587683167329306,0.228366002156396,0.14063966176217,0.11666231324142,0.0818713450292398,0.992255660614991,0.088344557472226,0.0603022201984793,0.99940929230039,0.229309305866514,0.0642128491520677,0.07465760593324,0.0934455307516369,0.0692520698806897,0.118192435924838,0.150122214072404,0.10801919273372
214,214,391,65,"126","SST","g aboveground plant biomass m-2",18,"Y8",221.239,93.864,8,243.363,114.722,8,0.555555556,"darkgreen",1.005154019,"T",-0.663280133,-0.0953105907132162,0.0502776910433599,-0.105354293616548,0.193134833900503,-0.200664884329765,0.142857142857143,0.991461070136367,0.986085684219873,0.993628523543879,0.999592233196926,0.178819045358693,0.0518522472523516,0.070943029225653,0.0566092520838153,0.0828657463857145,0.111272164062403,0.0799922227219593,0.13265155300587
280,280,416,65,"132","SST","g aboveground plant biomass m-2",32,"Y2",179.293,82.779,14,189.627,140.135,4,0.9375,"darkgreen",1.001422234,"T",1.117813703,-0.0560376456104827,0.151757504484285,-0.598599320258421,0.35688570961249,-0.654636965868904,0.205128205128205,0.982302588450353,0.998471627189988,0.999669619534809,0.99709748988379,0.116076293055262,0.0462625103287597,0.05237372714163,0.170571112332602,0.303758999213681,0.0666770943902002,0.260162474607654,0.42095367747539
270,270,412,65,"131","SST","g aboveground plant biomass m-2",12,"Y8",73.265,45.228,6,77.38,36.91,4,0.333333333,"darkgreen",1.001903854,"T",-1.699552916,-0.0546453441823784,0.120395586692284,0.191212524546803,0.38706225335895,0.136567180364425,0.266666666666667,0.982889253237702,0.0492041995747535,0.0449900419543491,0.997858981391497,0.110238000426031,0.0430470187773783,0.052846033466713,0.0608898829830539,0.058049967189332,0.0684591548931937,0.0905283078762238,0.0837329264837807
255,255,407,65,"130","SST","g aboveground plant biomass m-2",11,"Y1",374.573,138.362,22,395.577,139.955,10,0.909090909,"darkgreen",1.014562177,"T",0.985335649,-0.0545587479931877,0.0187195081853927,0.0113652128878211,0.098084587550472,-0.0431935351053666,0.0793650793650794,0.990831182055283,0.0271976792297379,0.982711844356506,0.999988515408016,0.308369854842426,0.0650824546328049,0.0684072379745968,0.0501508656739031,0.052697202566377,0.106365954380999,0.0538558070949288,0.0679109660421965
261,261,408,65,"130","SST","g aboveground plant biomass m-2",11,"Y4",553.06,166.054,12,576.268,209.918,10,0.636363636,"darkgreen",1.013074836,"T",-0.286453672,-0.0411063355329526,0.0207816717327584,-0.203398616176974,0.121791772742859,-0.244504951709926,0.101010101010101,0.987619489707055,0.994501436825926,0.996826368975698,0.999980900748701,0.257780339040986,0.0588884346071188,0.0593655646892912,0.0897333794348567,0.120069704800332,0.0869613605688971,0.144111602305568,0.190640959822579
201,201,386,65,"125","SST","g aboveground plant biomass m-2",16,"Y4",593.658,151.584,10,612.094,216.769,6,0.75,"darkgreen",1.009805138,"T",0.243458546,-0.0305824695142525,0.0274227119762676,-0.371554318600561,0.182978267531823,-0.402136788114813,0.155555555555556,0.984009295844338,0.99766217225614,0.998556718752877,0.999938157361139,0.186357651226755,0.0503959277047661,0.0539161201199334,0.139895406486894,0.174959457272563,0.0721210338181977,0.218801237254512,0.26590324107026
242,242,401,65,"128","SST","g aboveground plant biomass m-2",14,"Y8",67.44,54.894,4,69.359,35.692,4,0.428571429,"darkgreen",1.000783593,"T",-1.255436007,-0.0280576011430342,0.231838730120933,0.458535080030582,0.565172063454266,0.430477478887548,0.333333333333333,0.978216638302231,0.0885030429420677,0.112306072903654,0.99542111368022,0.0881949601851835,0.0407464886525835,0.0503890579841946,0.0935894790732251,0.115715407432642,0.056303679475143,0.150353020670807,0.184261151330898
228,228,397,65,"127","SST","g aboveground plant biomass m-2",8,"Y2",1043.89,240.757,16,1065.524,168.359,10,0.75,"darkgreen",1.047774481,"T",0.243458546,-0.0205125770145816,0.00582109981822545,0.355979876621072,0.0947099887071143,0.335467299606491,0.0888888888888889,0.987087015792559,0.210916333493853,0.201922918703773,0.999999999218383,0.317499512262252,0.0620182283840874,0.0583209543862163,0.211830826755403,0.202940147440254,0.0844109892918296,0.312726947136514,0.301649554302306
254,254,406,65,"129","SST","g aboveground plant biomass m-2",12,"Y8",1013.763,64.13,8,1031.775,90.651,4,0.333333333,"darkgreen",1.115038394,"T",-1.699552916,-0.017611469993293,0.00243003125416595,-0.423731320663648,0.240525269349404,-0.441342790656941,0.238095238095238,0.989754351496294,0.99762826229293,0.997911313379069,1,0.151985676241486,0.0443617416470784,0.0647461402376812,0.138917468697806,0.147691517620372,0.0989444863744953,0.217442228713108,0.229537741029041
213,213,391,65,"126","SST","g aboveground plant biomass m-2",18,"Y4",239.676,93.283,10,243.363,114.722,8,0.777777778,"darkgreen",1.006109851,"T",0.372992645,-0.0152661445801394,0.0429255966776213,-0.207480798423952,0.169909723661748,-0.222746943004091,0.126984126984127,0.97900643288797,0.993117006268453,0.995131700291584,0.999731509634296,0.197366413624315,0.0540310021842524,0.0506221618471254,0.0794942716049494,0.0958257967631946,0.0580715872850938,0.126829893471188,0.153918405103435
257,257,407,65,"130","SST","g aboveground plant biomass m-2",11,"Y4",390.834,114.929,12,395.577,139.955,10,0.636363636,"darkgreen",1.013799265,"T",-0.286453672,-0.0120625411157055,0.0197234031781422,-0.195044864959534,0.120733504188243,-0.20710740607524,0.101010101010101,0.979614681959834,0.99415384478035,0.995494179730801,0.999985117458912,0.25963342590374,0.0588884346071188,0.0508455042029156,0.0868079985876959,0.0998889388061456,0.0595026181797895,0.139288712627452,0.160304936843274
282,282,416,65,"132","SST","g aboveground plant biomass m-2",32,"Y8",188.143,93.311,10,189.627,140.135,4,0.75,"darkgreen",1.001314701,"T",0.243458546,-0.00785667275645194,0.161128930794644,-0.509922681899983,0.383351153016866,-0.517779354656435,0.222222222222222,0.976122196143479,0.997311573809488,0.998887165009448,0.996881211241758,0.110907570025017,0.0452161258308069,0.050043884528953,0.130586434172138,0.195569944195785,0.0520513623533135,0.20574529515935,0.29236878959862
215,215,392,65,"126","SST","g aboveground plant biomass m-2",18,"Y1",232.02,239.149,14,232.709,143.417,8,0.944444444,"darkgreen",1.001847803,"T",1.150197226,-0.00296517112046385,0.123362585843635,0.481328456143996,0.233252695733744,0.478363285023533,0.10989010989011,0.975489342235252,0.16768665983789,0.302604804744656,0.997784671684092,0.155402051736578,0.0569960109264001,0.0500081642106587,0.169242013517011,0.302938050613854,0.0508767594885829,0.258415891845952,0.42003142985428
229,229,397,65,"127","SST","g aboveground plant biomass m-2",8,"Y3",1067.991,301.492,4,1065.524,168.359,10,0.625,"darkgreen",1.012088411,"T",-0.339444892,0.00231261659702403,0.0224196608807888,0.691443372101006,0.244641883103011,0.693755988698029,0.222222222222222,0.0259164517552833,0.287052778506521,0.312673888875891,0.999973020480332,0.150140957900878,0.0452161258308069,0.0500273263403873,0.287445445688894,0.312973857604797,0.0516132763991612,0.402490874125639,0.431256962599482
216,216,392,65,"126","SST","g aboveground plant biomass m-2",18,"Y2",241.118,178.248,12,232.709,143.417,8,0.888888889,"darkgreen",1.002589757,"T",0.891129034,0.0354976942509771,0.0930188367218878,0.155947648159165,0.209901953605005,0.191445342410142,0.116883116883117,0.0326226060835055,0.0526613883019915,0.0807583615568167,0.998558990108925,0.167954235936189,0.0556891861141106,0.0515532300658164,0.0633756126927676,0.0866271145833155,0.063198701421185,0.0960369482812892,0.138987786052686
226,226,396,65,"127","SST","g aboveground plant biomass m-2",8,"Y4",693.215,230.862,20,663.717,186.565,10,0.5,"darkgreen",1.020439692,"T",-0.92234833,0.0434843425779563,0.0134467038755559,0.140316316916385,0.0953180489047957,0.183800659494341,0.0818713450292398,0.0564866426801613,0.0661006291451868,0.0938187728325925,0.999998282427852,0.315810139267372,0.0642128491520677,0.0662594354570988,0.0739801202000017,0.0984484372655743,0.102067421201588,0.116950985091583,0.158053554469966
230,230,397,65,"127","SST","g aboveground plant biomass m-2",8,"Y4",1119.594,153.314,20,1065.524,168.359,10,0.5,"darkgreen",1.081276755,"T",-0.92234833,0.0494994226488158,0.0034341731242624,-0.172349687053412,0.0853055181535022,-0.122850264404597,0.0818713450292398,0.132363052353916,0.994614765286817,0.99156003500829,0.999999999999819,0.346431944718087,0.0642128491520677,0.134881709718398,0.0907491365951842,0.0713722135925515,0.211803317776893,0.145767866063126,0.112086781741541
244,244,404,65,"129","SST","g aboveground plant biomass m-2",12,"Y2",98.193,69.963,10,92.74,36.874,4,0.833333333,"darkgreen",1.002680957,"T",0.632060837,0.0571350507606219,0.0902890072129698,0.472213673357733,0.312511229435192,0.529348724118355,0.222222222222222,0.0383786599421203,0.132370011252902,0.201283421390025,0.998629373343987,0.126661981183072,0.0452161258308069,0.0541519528399145,0.134888414790548,0.202308452829268,0.0728749879320625,0.211812728110082,0.300857651485179
224,224,396,65,"127","SST","g aboveground plant biomass m-2",8,"Y2",704.277,191.74,16,663.717,186.565,10,0.75,"darkgreen",1.021959575,"T",0.243458546,0.0593158908736537,0.0125337578534812,-0.054177529279171,0.10142264674237,0.00513836159448254,0.0888888888888889,0.076338209651738,0.983417600865033,0.0260244312698775,0.999998925686026,0.299897659380122,0.0620182283840874,0.0827292023339431,0.0533217822184012,0.0500340256841061,0.132418544217792,0.0701418936784431,0.0518028448575644
264,264,409,65,"130","SST","g aboveground plant biomass m-2",11,"Y2",595.348,308.26,12,559.209,169.98,10,0.818181818,"darkgreen",1.008457933,"T",0.561405875,0.062622823312415,0.0315809233905849,0.522538966234668,0.132591024400686,0.585161789547083,0.101010101010101,0.0539639595319809,0.299815275031011,0.452718727731357,0.999896638229189,0.240506279906002,0.0588884346071188,0.0643431262222279,0.300158422929205,0.452790745834942,0.098097847646932,0.416903489235558,0.577818173786218
256,256,407,65,"130","SST","g aboveground plant biomass m-2",11,"Y2",430.63,89.382,12,395.577,139.955,10,0.818181818,"darkgreen",1.016992727,"T",0.561405875,0.0849037942074895,0.0161075497465516,-0.543406427051629,0.117117650756653,-0.45850263284414,0.101010101010101,0.0983544082000556,0.999805789883569,0.99966627117738,0.99999486299336,0.266207633737704,0.0588884346071188,0.10263694665685,0.355103811420775,0.302800429939445,0.164563250106738,0.477277154277916,0.419876757763715
217,217,392,65,"126","SST","g aboveground plant biomass m-2",18,"Y4",257.652,164.817,10,232.709,143.417,8,0.777777778,"darkgreen",1.002747459,"T",0.372992645,0.101821091244846,0.0883973076514329,0.0213851897262323,0.21538143463556,0.123206280971078,0.126984126984127,0.052885480420985,0.0278174668993224,0.0532401594946543,0.998678087763237,0.164766812754591,0.0540310021842524,0.0635409312059311,0.0502432643863342,0.0638035594291378,0.0963920583881328,0.0549354143144742,0.0969536298597196
250,250,405,65,"129","SST","g aboveground plant biomass m-2",12,"Y8",844.517,93.891,8,738.002,59.034,4,0.333333333,"darkgreen",1.08879733,"T",-1.699552916,0.134818331675932,0.00314471120248948,0.233964558949556,0.241239949297728,0.368782890625488,0.238095238095238,0.671539954008126,0.0689555754717681,0.11425924211786,0.99999999999997,0.151660948713552,0.0443617416470784,0.671546336443051,0.0763744908014793,0.117565593455059,0.776157397157613,0.121301681906898,0.18698176242673
260,260,408,65,"130","SST","g aboveground plant biomass m-2",11,"Y2",673.987,268.242,12,576.268,209.918,10,0.818181818,"darkgreen",1.010173711,"T",0.561405875,0.156637992626939,0.0264692298295263,0.078433577140458,0.127479330839627,0.235071569767397,0.101010101010101,0.159337281934917,0.0409042102215735,0.11117017409029,0.999946080863702,0.248329847585922,0.0588884346071188,0.161072097737607,0.0555462984081568,0.114641324658062,0.247595774922123,0.0770528960612593,0.182674900912322
258,258,407,65,"130","SST","g aboveground plant biomass m-2",11,"Y8",465.3,198.228,10,395.577,139.955,10,0.272727273,"darkgreen",1.008722741,"T",-1.982172762,0.162336900327098,0.0306668862383321,0.185760040665266,0.141777997349443,0.348096940992364,0.111111111111111,0.150811712294902,0.0712394253854036,0.179919172848882,0.999906720145378,0.227825759451486,0.0567571984302245,0.152756570778508,0.0783169238583311,0.181250334111703,0.23642553160822,0.124760857991245,0.274065609290038
266,266,409,65,"130","SST","g aboveground plant biomass m-2",11,"Y8",677.02,145.632,10,559.209,169.98,10,0.272727273,"darkgreen",1.019807843,"T",-1.982172762,0.191177529362717,0.0138665946646304,-0.345775420598966,0.124977705775741,-0.154597891236249,0.111111111111111,0.368259997756232,0.998348590775077,0.992319573867816,0.999997907630787,0.252384265037385,0.0567571984302245,0.368429532393667,0.164731835452527,0.0749850657278064,0.491481248082718,0.252460863769299,0.118789453650944
245,245,404,65,"129","SST","g aboveground plant biomass m-2",12,"Y4",113.717,73.083,8,92.74,36.874,4,0.666666667,"darkgreen",1.002651553,"T",-0.145143744,0.20391302688762,0.0911514660870767,0.384937963796446,0.329246704182315,0.588850990684066,0.238095238095238,0.0994729125854883,0.098680466860629,0.225671309846142,0.998607144968457,0.122340848426334,0.0443617416470784,0.103675227551986,0.102939410007937,0.226442075317916,0.166160262336468,0.165029134163083,0.330668420997949
262,262,408,65,"130","SST","g aboveground plant biomass m-2",11,"Y8",767.665,338.154,10,576.268,209.918,10,0.272727273,"darkgreen",1.00816094,"T",-1.982172762,0.286780609803493,0.0326731173020389,0.190003824946119,0.14378422841315,0.476784434749612,0.111111111111111,0.35442117479854,0.0722984652493979,0.298190943892997,0.999883905768246,0.225266977020397,0.0567571984302245,0.354616354822485,0.0792251421239467,0.298540002758166,0.47675445791432,0.12635868103596,0.415078457669701
222,222,395,65,"127","SST","g aboveground plant biomass m-2",8,"Y4",604.72,263.843,20,453.54,256.527,10,0.5,"darkgreen",1.006332816,"T",-0.92234833,0.287682072451781,0.0415096760766236,-0.288801531488356,0.123381021105863,-0.00111945903657552,0.0818713450292398,0.291862144926561,0.997300078540683,0.975227784918896,0.999755757910486,0.255055010000272,0.0642128491520677,0.292235300855015,0.130308590993621,0.0500017533996939,0.407941864204228,0.205351333272052,0.0504048070457221
221,221,395,65,"127","SST","g aboveground plant biomass m-2",8,"Y3",626.844,294.985,4,453.54,256.527,10,0.625,"darkgreen",1.002785344,"T",-0.339444892,0.323614237316222,0.0873546944586407,-0.0728125408446354,0.309576916680863,0.250801696471587,0.222222222222222,0.193508781442991,0.981728279828979,0.0766555369818591,0.99870490586445,0.127466929104655,0.0452161258308069,0.194634499491465,0.0519640744128548,0.0830069331715618,0.291184271047827,0.0650143005534689,0.13289225210955
225,225,396,65,"127","SST","g aboveground plant biomass m-2",8,"Y3",918.142,235.988,4,663.717,186.565,10,0.625,"darkgreen",1.011064642,"T",-0.339444892,0.324496208947932,0.0244170455200054,0.0216161546062401,0.246639267742228,0.346112363554172,0.222222222222222,0.546445117528746,0.0276546757853685,0.110146612454875,0.999961084566974,0.149267852987866,0.0452161258308069,0.546472231751126,0.0502170442470092,0.113674723437611,0.667054882856251,0.0546521706751905,0.181242957706328
220,220,395,65,"127","SST","g aboveground plant biomass m-2",8,"Y2",641.593,309.735,16,453.54,256.527,10,0.75,"darkgreen",1.005599936,"T",0.243458546,0.346870677736209,0.0465575622486201,-0.180609729000825,0.135446451137509,0.166260948735383,0.0888888888888889,0.362274986418361,0.992871273707434,0.0804116746873417,0.999665326555519,0.236385687576405,0.0620182283840874,0.362455158181695,0.0780156485642088,0.0863192077435577,0.485133236874108,0.124228152519834,0.138474778354442
246,246,404,65,"129","SST","g aboveground plant biomass m-2",12,"Y8",136.578,62.602,8,92.74,36.874,4,0.333333333,"darkgreen",1.003838534,"T",-1.699552916,0.387096001029992,0.0657845014847888,0.0469564345612011,0.303879739580027,0.434052435591193,0.238095238095238,0.326092473170579,0.0304113128163008,0.142214881131158,0.999245539155811,0.129073459671571,0.0443617416470784,0.326353479429404,0.050831581489324,0.144404234810503,0.446061420744018,0.0594186669096533,0.225031248178367
294,294,439,67,"135","SST","g aboveground plant biomass m-2",32,"Y12",193.75,64.303,4,257,50.365,4,0.625,"darkgreen",1.007128404,"T",-0.339444892,-0.282507416661763,0.037138485115819,0.526817213720922,0.370471818449152,0.244309797059158,0.333333333333333,0.999693627488286,0.136882449045688,0.062170288976682,0.999824456665246,0.113332787621197,0.0407464886525835,0.310952859678324,0.139242834196687,0.0707535651715112,0.429004836842222,0.217894692709981,0.110911182624449
293,293,439,67,"135","SST","g aboveground plant biomass m-2",32,"Y5",225.5,35.237,4,257,50.365,4,0.84375,"darkgreen",1.017438361,"T",0.680636125,-0.130755925952487,0.0157057560210064,-0.226443896531473,0.34903908935434,-0.35719982248396,0.333333333333333,0.99866473666811,0.990441729379872,0.995040670627726,0.999995553660869,0.117755929674044,0.0407464886525835,0.181008959699337,0.066993153859238,0.094874800486264,0.273753847484132,0.103552305624153,0.152406817030195
291,291,438,67,"134","SST","g aboveground plant biomass m-2",32,"Y5",196.5,34.083,4,205.667,21.939,3,0.84375,"darkgreen",1.024372453,"T",0.680636125,-0.0455959246721917,0.0113142616299444,0.402795442637812,0.427980928296611,0.35719951796562,0.416666666666667,0.99154419857763,0.0894322488632423,0.0797740741477954,0.999999482460137,0.103606254971058,0.0387743090818424,0.0713029370907745,0.0944345744957276,0.0857538578908807,0.111955577795451,0.151704805991333,0.137530311160412
292,292,438,67,"134","SST","g aboveground plant biomass m-2",32,"Y12",214.667,93.618,3,205.667,21.939,3,0.625,"darkgreen",1.003749329,"T",-0.339444892,0.0428296342485616,0.0671897374938213,1.40812716348161,0.567189737493821,1.45095679773018,0.5,0.0363481676048762,0.464048582921717,0.536650502393057,0.999211724262875,0.0880219448465036,0.0373689646084283,0.0531333191774159,0.46411273562585,0.536680614985358,0.0694870614788028,0.588960261655648,0.658036090091267
295,295,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y1",496.462,293.849,10,765.385,216.727,20,0.9,"darkgreen",1.006760066,"T",0.942942672,-0.432872030397573,0.0390419266588665,0.766539329438679,0.120913271688106,0.333667299041106,0.0818713450292398,0.999983428409331,0.596567287738921,0.213646601572264,0.999795736752134,0.259316442311016,0.0642128491520677,0.591278173098262,0.596582896373877,0.214532320431208,0.707433293998802,0.712117767818904,0.316068310555104
296,296,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y2",584,230.117,10,765.385,216.727,20,0.8,"darkgreen",1.013936145,"T",0.476619921,-0.270477992375311,0.0195354345543037,0.359667136693964,0.101406779583543,0.0891891443186529,0.0818713450292398,0.999950928917272,0.203124307660512,0.0496499355285794,0.999985797356723,0.299936694878717,0.0642128491520677,0.490160978512091,0.204127064294518,0.0612031417983119,0.61421506304955,0.30313572849279,0.0912417839609156
299,299,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y5",631.692,255.901,10,765.385,216.727,20,0.5,"darkgreen",1.013314015,"T",-0.92234833,-0.19197704161843,0.0204199315924993,0.387368961638068,0.102291276621739,0.195391920019638,0.0818713450292398,0.99952242706951,0.226991041844597,0.10078525692754,0.999982417410611,0.297778056368562,0.0642128491520677,0.269255904471229,0.227750264263789,0.104895974015821,0.381554126032883,0.332259519225394,0.168029942760392
300,300,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y6",690.769,166.871,10,765.385,216.727,20,0.4,"darkgreen",1.028074202,"T",-1.388671081,-0.102573505444609,0.00984474252959993,-0.129604166640561,0.0917160875588397,-0.23217767208517,0.0818713450292398,0.998622167195162,0.991527918564871,0.997209212676766,0.999999826141883,0.326118971596342,0.0642128491520677,0.178556044363206,0.0712319591362264,0.128166205046982,0.270579272640845,0.111821037639731,0.202304733348395
301,301,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y7",709.538,89.03,10,765.385,216.727,20,0.3,"darkgreen",1.049826314,"T",-1.854993831,-0.0757649211934081,0.00558342387152688,-0.784660418135957,0.0874547689007666,-0.860425339329365,0.0818713450292398,0.99852987753132,0.999998018240517,0.999999660121391,0.999999999542548,0.33931935099672,0.0642128491520677,0.173541645123024,0.75595960515705,0.852480890400531,0.264052790499821,0.843385225615118,0.91343922660649
298,298,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y4",714.308,217.467,10,765.385,216.727,20,0.6,"darkgreen",1.020705392,"T",-0.45602558,-0.069064733329324,0.0132776341250616,0.101713117293915,0.0951489791543014,0.0326483839645914,0.0818713450292398,0.994756373936286,0.0515273451171364,0.0324561709748776,0.999998418573395,0.316277856561137,0.0642128491520677,0.0920648586938104,0.0625465143666809,0.0514927324165949,0.147900067268648,0.0942362751999457,0.0629154747096589
302,302,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y8",720.154,192.169,10,765.385,216.727,20,0.2,"darkgreen",1.024783941,"T",-2.321316582,-0.0609138971755156,0.0111295896470351,-0.0301096405345009,0.0930009346762749,-0.0910235377100163,0.0818713450292398,0.994415462622802,0.980238357789583,0.98863914249109,0.999999542326607,0.322357149379138,0.0642128491520677,0.0889838428789457,0.0511174177710205,0.0616717831173144,0.142883530818599,0.0610377075274073,0.0922980156421817
297,297,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y3",736.308,383.365,10,765.385,216.727,20,0.7,"darkgreen",1.008590241,"T",0.010297171,-0.038730465751399,0.0311175255642619,0.638319272809382,0.112988870593502,0.599588807057983,0.0818713450292398,0.985353560716081,0.47568551654705,0.553905743223842,0.999901815535769,0.274206756422192,0.0642128491520677,0.0555403580772568,0.475742455835881,0.553930760722045,0.0770359494922631,0.600300583959808,0.673877587964601
303,303,456,72,"144","SST","g aboveground plant biomass m-2",10,"Y9",787.231,255.901,10,765.385,216.727,20,0.1,"darkgreen",1.01882343,"T",-2.787639332,0.0281427498404311,0.0145757060514485,0.167249170179207,0.0964470510806882,0.195391920019638,0.0818713450292398,0.0420965028330219,0.077597044376962,0.10078525692754,0.99999714592462,0.312725885443442,0.0642128491520677,0.0562477047326891,0.0838329480422015,0.104895974015821,0.0790120060297768,0.134295807992853,0.168029942760392
340,340,465,73,"145","SST","g aboveground plant biomass m-2",24,"Y1",103.02,53.585,20,236.81,74.825,24,0.958333333,"darkgreen",1.015436939,"T",1.214964275,-0.832334987710491,0.0176872631959115,0.503028771175591,0.0657421831043783,-0.329306216534901,0.0480549199084668,1,0.50076136034678,0.999732085887605,0.999991432877202,0.429651295951632,0.0828521426977495,0.999991402146468,0.500805298669838,0.323832950403482,0.999998021340253,0.624385333759313,0.443286300610553
335,335,464,73,"145","SST","g aboveground plant biomass m-2",24,"Y2",105.998,67.948,20,231.331,98.905,24,0.916666667,"darkgreen",1.009536338,"T",1.020663132,-0.780429359322957,0.0281625722269198,0.409588931650884,0.0762174921353866,-0.370840427672073,0.0480549199084668,0.999999999980841,0.316912484060864,0.999869716389619,0.999931594007825,0.380451528235876,0.0828521426977495,0.996432880416994,0.317199519702401,0.394370544436022,0.998674811882005,0.43595228467732,0.51867408586566
346,346,466,73,"145","SST","g aboveground plant biomass m-2",24,"Y1",63.908,30.088,20,123.819,38.947,24,0.958333333,"darkgreen",1.018026442,"T",1.214964275,-0.661376272653445,0.0152052302176483,0.407877605332807,0.0632601501261152,-0.253498667320638,0.0480549199084668,0.999999999999879,0.36757402055254,0.999084508377333,0.999996320154561,0.443292771106823,0.0828521426977495,0.999667459295843,0.367744740987837,0.211738882611114,0.999899872115534,0.490755278874731,0.31261302723598
322,322,462,73,"145","SST","g aboveground plant biomass m-2",24,"Y1",104.094,84.718,20,196.825,92.566,24,0.958333333,"darkgreen",1.006201163,"T",1.214964275,-0.637020671998285,0.042334211290286,0.553003521272957,0.0903891311987528,-0.0840171507253277,0.0480549199084668,0.999999785943612,0.452007477241446,0.990441173912532,0.999741749005776,0.330107242547138,0.0828521426977495,0.872039667351778,0.452080019115249,0.0669912138799253,0.92663723169255,0.577115358586169,0.103548402991878
328,328,463,73,"145","SST","g aboveground plant biomass m-2",24,"Y1",126.984,95.371,20,237.646,82.977,24,0.958333333,"darkgreen",1.008003486,"T",1.214964275,-0.626721077173569,0.0332833681107317,0.770508824264706,0.0813382880191985,0.143787747091137,0.0480549199084668,0.999999965782527,0.770863121400191,0.0961098276895963,0.999876472479956,0.360448553812612,0.0828521426977495,0.92993466582433,0.770864690048054,0.100559626353248,0.963306366375804,0.854699180309792,0.161348575738082
329,329,463,73,"145","SST","g aboveground plant biomass m-2",24,"Y2",129.979,77.801,20,237.646,82.977,24,0.916666667,"darkgreen",1.011775909,"T",1.020663132,-0.603409272498208,0.0229938182175537,0.543576755148061,0.0710487381260205,-0.0598325173501471,0.0480549199084668,0.999999998568457,0.531620257441759,0.98722238564008,0.999969855401553,0.403178713948008,0.0828521426977495,0.978273729418539,0.531652026338366,0.0585770544965193,0.990213759810061,0.653376970113567,0.0850452772893086
334,334,464,73,"145","SST","g aboveground plant biomass m-2",24,"Y1",135.777,96.832,20,231.331,98.905,24,0.958333333,"darkgreen",1.008063765,"T",1.214964275,-0.532835751267819,0.0330470662623215,0.516230135004572,0.0811019861707883,-0.016605616263247,0.0480549199084668,0.999999498474013,0.44146458530859,0.979110488068774,0.999879377658529,0.361322164774504,0.0828521426977495,0.834253951256169,0.441545339918786,0.0506575707365814,0.90081705744881,0.566650677268612,0.0583119671289836
341,341,465,73,"145","SST","g aboveground plant biomass m-2",24,"Y2",139.581,96.434,20,236.81,74.825,24,0.916666667,"darkgreen",1.009584964,"T",1.020663132,-0.528613053934395,0.0280257894262801,0.78689649576347,0.0760807093347469,0.258283441829075,0.0480549199084668,0.999999845257451,0.814043349485301,0.217183516622129,0.999932834654247,0.381018298034818,0.0828521426977495,0.884473389830754,0.8140440935501,0.218033497493579,0.934829654819048,0.886477436544282,0.320382221212188
347,347,466,73,"145","SST","g aboveground plant biomass m-2",24,"Y2",75.237,33.185,20,123.819,38.947,24,0.916666667,"darkgreen",1.019832411,"T",1.020663132,-0.49817769058916,0.0138497786439777,0.342650568698375,0.0619046985524446,-0.155527121890785,0.0480549199084668,0.99999999970505,0.280018235828138,0.996201098219429,0.999997923683658,0.451117792532796,0.0828521426977495,0.988492279427141,0.280441461359064,0.109359422862306,0.995177293248143,0.394473986214788,0.174796649926301
310,310,460,73,"145","SST","g aboveground plant biomass m-2",24,"Y1",102.243,78.734,20,165.967,78.827,24,0.958333333,"darkgreen",1.006758675,"T",1.214964275,-0.484436640491699,0.0390494838660826,0.487832804220211,0.0871044037745494,0.00339616372851182,0.0480549199084668,0.9999948659552,0.379403657882883,0.0259193065281109,0.999795618951837,0.340457074055358,0.0828521426977495,0.68847632648197,0.37955506496556,0.0500274942996932,0.790060707068292,0.50321663142609,0.0516182896049739
